City_ID,Name,Year,Month,Month created (num),County,Acres burned,Duration (days),Lat,Lon
339,Hoag Fire,2016,June,6,Tehama,80.0,0.0,39.7947,-121.857
340,Cotton Fire,2016,June,6,Kern,61.0,1.0,35.77135,-120.251
341,Old Fire,2016,June,6,San Benito,83.0,0.0,36.49914,-121.04993
342,Pony Fire,2016,June,6,Siskiyou,2860.0,154.0,41.623,-123.557
343,Sherpa Fire,2016,June,6,Santa Barbara,7474.0,27.0,34.776,-119.643
344,Creek Fire,2016,June,6,Yolo,277.0,1.0,38.69971,-122.15457
345,70 Fire,2016,June,6,Butte,49.0,0.0,39.43351,-121.6051
346,Erskine Fire,2016,June,6,Kern,48019.0,18.0,35.6115,-118.45628
347,Lowe Fire,2016,June,6,Monterey,52.0,1.0,36.1934,-120.9293
348,Dinosaur Fire,2016,June,6,Merced,1246.0,1.0,37.07147,-121.20155
349,Laguna Fire,2016,June,6,Orange,47.0,3.0,33.57872,-117.77395
350,Grant Fire,2016,June,6,Alameda,211.0,1.0,37.74369,-121.58677
351,Marina Fire,2016,June,6,Mono,650.0,14.0,37.97,-119.14
352,Reservoir Fire,2016,June,6,Lake,215.0,2.0,39.12366,-122.50373
353,Rancho Fire,2016,June,6,Amador,372.0,1.0,38.385,-121.003611
354,Big Fire,2016,July,7,Fresno,188.0,2.0,36.92244,-119.39619
355,Sage Fire,2016,July,7,Los Angeles,1100.0,7.0,34.36763,-118.57245
356,Mercury Fire,2016,July,7,San Benito,95.0,1.0,5487.0,-120.841536
357,Fort Fire,2016,July,7,Kern,554.0,2.0,34.913,118.9082
358,Fiddler Fire,2016,July,7,Shasta,303.0,4.0,40.36873,-122.72913
359,Colyear Fire,2016,June,6,Tehama,464.0,4.0,40.0353,-122.56939
360,Deer Fire,2016,July,7,Kern,1785.0,7.0,35.20993,-118.72272
361,Pine Fire,2016,June,6,Ventura,2304.0,0.0,34.701,-119.144
362,Flores Fire,2016,July,7,Tehama,88.0,0.0,40.07846,-122.2071
363,Curry Fire,2016,July,7,Fresno,2944.0,4.0,36.0749,-120.452041
364,Lone Pine Fire,2016,July,7,Inyo,30.0,1.0,36.58972,-118.15589
365,Appaloosa Fire,2016,July,7,Calaveras,310.0,6.0,38.02845,-120.61153
366,Scott Fire,2016,July,7,Sacramento,87.0,1.0,38.517772,-121.103642
367,Frame Fire,2016,July,7,Fresno,145.0,3.0,36.14161,-120.62048
368,Broken Fire,2016,July,7,Madera,103.0,2.0,37.25601,-119.65776
369,Kuehner Fire,2016,July,7,Ventura,45.0,0.0,34.27619,-118.63264
370,Shelter Fire,2016,July,7,Ventura,15.0,1.0,33.11645,-116.58542
371,Pacheco Fire,2016,July,7,Calaveras,341.0,4.0,38.08056,-120.81394
372,Stagecoach Fire,2016,July,7,Calaveras,35.0,1.0,37.96311,-120.67335
373,Dunnigan Fire,2016,July,7,Yolo,84.0,0.0,38.8866,-122.04726
374,Onyx Fire,2016,July,7,Kern,221.0,1.0,35.68313,-118.21793
375,Sherwood Fire,2016,July,7,Ventura,78.0,2.0,36.92244,-119.39619
376,Famoso Fire,2016,July,7,Kern,138.0,1.0,35.60748,-118.94811
377,Green Fire,2016,July,7,Fresno,123.0,1.0,37.0099,-119.5792
378,Feather Fire,2016,July,7,San Diego,100.0,2.0,32.9612,-116.7945
379,Foothill Fire,2016,July,7,Lake,69.0,3.0,39.0863,-122.7891
380,Bailey Fire,2016,July,7,Siskiyou,26.0,1.0,41.96191,-122.59328
381,Goose Fire,2016,July,7,Fresno,2241.0,10.0,37.01591,-119.50507
382,Baker Fire,2016,July,7,Calaveras,57.0,1.0,37.98171,-120.64241
383,Oak Fire,2016,July,7,Solano,57.0,0.0,38.33475,-122.02564
384,Roblar Fire,2016,July,7,San Diego,1245.0,9.0,33.393,-117.35093
385,Table Fire,2016,July,7,Siskiyou,23.0,1.0,41.71847,-122.36924
386,Bradley Fire,2016,July,7,Monterey,100.0,1.0,35.85093,-120.81081
387,Soberanes Fire,2016,July,7,Monterey,132127.0,83.0,36.45994,-121.89938
388,Holy Fire,2016,August,8,Orange,150.0,5.0,33.6542,-117.5221
389,Ken Fire,2016,September,9,San Bernardino,20.0,1.0,34.25858,-117.4415
390,Saddle Fire,2016,September,9,Butte,800.0,7.0,39.6871,-121.571
391,Ruff Fire ,2016,September,9,Mendocino,50.0,5.0,39.7299,-123.5044
392,Spring Fire,2016,September,9,San Bernardino,50.0,2.0,34.3183,-117.3189
393,Phoenix Fire,2016,September,9,Nevada,38.0,1.0,39.39051,-120.51887
394,Lake Fire,2016,September,9,Shasta,75.0,2.0,40.68192,-122.4096
395,Storksbill Fire,2016,July,7,El Dorado,50.0,1.0,38.79549,-121.00299
396,Rock Fire,2016,July,7,San Diego,28.0,2.0,33.00056,-116.9571
397,Franklin Fire,2016,July,7,Contra Costa,40.0,0.0,38.01264,-122.1885
398,Fork Fire,2016,July,7,Madera,38.0,2.0,37.24006,-119.4741
399,Frymire Fire,2016,July,7,Tuolumne,32.0,2.0,37.81434,-120.69521
400,Sierra Fire,2016,July,7,Santa Clara,114.0,1.0,37.41896,-121.79669
401,Gopher Fire,2016,August,8,San Diego,35.0,1.0,33.22558,-117.14547
402,Baker Fire,2016,August,8,Tehama,80.0,1.0,40.19611,-122.26736
403,99 Fire,2016,August,8,Butte,520.0,1.0,39.6708,-121.7192
404,Cold Fire,2016,August,8,Yolo,5731.0,10.0,38.52513,-122.06788
405,Hart Fire,2016,August,8,Kern,100.0,3.0,35.24504,-118.60344
406,Grub Fire,2016,August,8,Madera,85.0,2.0,37.3228,-119.7738
407,Deer Fire,2016,August,8,Amador,26.0,1.0,38.2581,-120.8657
408,Oak Fire,2016,August,8,Santa Clara,25.0,2.0,37.06531,-121.68577
409,Pilot Fire,2016,August,8,San Bernardino,8110.0,9.0,34.28771,-117.27338
410,Kugelman Fire,2016,August,8,Lake,45.0,1.0,36.09974,-120.51057
411,Knoxville Fire,2016,August,8,Lake,36.0,1.0,38.68403,-122.26015
412,Mineral Fire,2016,August,8,Fresno,7050.0,10.0,36.09974,-120.51057
413,Blue Cut Fire,2016,August,8,San Bernardino,36274.0,7.0,34.30372,-117.49342
414,Mountain Fire,2016,August,8,Shasta,35.0,1.0,40.61213,-122.47091
415,Summit Fire,2016,August,8,Humboldt,21.0,7.0,40.9878,-123.77832
416,Chimney Fire,2016,August,8,San Luis Obispo,46235.0,24.0,35.70595,-120.98316
417,Clayton Fire,2016,August,8,Lake,3929.0,13.0,38.89741,-122.60664
418,Cedar Fire,2016,August,8,Kern,29322.0,46.0,35.7506,-118.5678
419,Stafford Fire,2016,August,8,Humboldt,23.0,5.0,40.4572,-124.05804
420,Boys Fire,2016,September,9,Sacramento,40.0,1.0,38.558,-121.1309
421,Mokelumne Fire,2016,August,8,Alpine,0.0,12.0,38.57554,-120.00606
422,Sunny Fire,2016,September,9,Fresno,158.0,3.0,36.84479,-119.34487
423,Oak Fire,2016,September,9,Santa Clara,25.0,1.0,37.11831,-121.69784
424,Beale Fire,2016,August,8,Yuba,389.0,0.0,36.16965,-121.38775
425,Mina Fire,2016,August,8,Mendocino,36.0,1.0,39.8748511,-123.4267011
426,Havilah Fire,2016,August,8,Kern,304.0,0.0,35.4976,-118.5097
427,Gap Fire,2016,August,8,Siskiyou,33867.0,1.0,41.851,-123.118
428,Bird Fire,2016,August,8,San Joaquin,147.0,0.0,37.62215,-121.36665
429,Tully Fire,2016,August,8,Humboldt,599.0,13.0,41.28486,-123.82268
430,Willard Fire,2016,September,9,Lassen,2575.0,11.0,40.3915,-120.7845
431,Santos Fire,2016,August,8,Butte,88.0,4.0,39.79547,-121.71662
432,Willow Fire,2016,August,8,Calaveras,450.0,3.0,38.1874,-120.6381
433,Tule Fire,2016,August,8,Tulare,395.0,78.0,36.1648,-118.73906
434,Grade Fire,2016,August,8,Siskiyou,710.0,6.0,41.7813,-122.611
435,Howard Fire,2016,September,9,Modoc,380.0,3.0,41.4657,-120.9066
436,Range Fire,2016,August,8,Kern,600.0,3.0,35.2013,-118.7212
437,Mockingbird Fire,2016,August,8,Lake,20.0,1.0,39.1408865,-122.9148951
438,Moffett Fire,2016,September,9,Siskiyou,32.0,1.0,41.6314,-122.7933
439,Old Fire,2016,September,9,Butte,30.0,3.0,39.8851,-121.6998
440,Hog Fire,2016,September,9,Tehama,321.0,0.0,40.30594,-122.1295
441,Old Fire,2016,September,9,Del Norte,150.0,4.0,37.75972,-120.029626
442,Auburn Fire,2016,September,9,Nevada,47.0,3.0,39.20427,-121.05948
443,Owens River Fire,2016,September,9,Inyo,5443.0,1.0,37.75985,-118.95309
444,Soup Complex,2016,September,9,Modoc,2652.0,26.0,41.2649,-120.3178
445,Canyon Fire,2016,September,9,Santa Barbara,12518.0,10.0,34.63445,-120.54421
446,Washington Fire,2016,September,9,Santa Barbara,215.0,5.0,34.75134,-120.55297
447,Bangor Fire,2016,September,9,Butte,130.0,1.0,39.4403,-121.42647
448,Butte Fire,2016,September,9,Sutter,300.0,0.0,39.188321,-121.78003
449,Bell Fire,2016,September,9,Amador,45.0,2.0,38.5212,-120.8416
450,Marshes Fire,2016,September,9,Tuolumne,1080.0,8.0,37.79635,-120.32484
451,Newmark Fire,2016,September,9,Fresno,70.0,1.0,36.6543,-119.5327
452,Cow Fire,2016,September,9,Shasta,100.0,0.0,40.0,-121.93923
453,Sawmill Fire,2016,September,9,Sonoma,1547.0,4.0,38.80017,-122.82895
454,Tobin Fire,2016,September,9,Plumas,248.0,10.0,39.92,-121.32
455,Loma Fire,2016,September,9,Santa Clara,4474.0,358.0,37.10632,-121.85318
456,Sacata Fire,2016,October,10,Fresno,2100.0,9.0,36.94536,-119.25959
457,Emerald Fire,2016,October,10,El Dorado,176.0,3.0,38.93449,-120.10744
458,Gopher Fire,2016,November,11,San Diego,28.0,1.0,33.254355,-117.158475
459,Marek Fire,2016,November,11,Los Angeles,4824.0,0.0,34.31,-118.335
460,Jacobson Fire,2016,October,10,Tulare,10.0,60.0,36.217,-118.551
461,Meadow Fire,2016,October,10,Tulare,4347.0,51.0,35.984,-118.551
462,Aqueduct Fire,2018,April,4,Fresno,30.0,266.0,35.92436,-119.94083
463,Oroville Spillway ,2017,February,2,Butte,0.0,336.0,39.51158,-121.55633
464,Grace Fire,2017,April,4,Shasta,45.0,281.0,40.48712,-121.85645
465,West Fire,2017,April,4,Modoc,380.0,281.0,41.16716,-120.58342
466,66 Fire,2017,April,4,Riverside,15.0,271.0,33.56777,-116.08003
467,Jayne Fire,2017,April,4,Fresno,4532.0,264.0,36.07228,-120.26561
468,Soledad Fire,2017,April,4,Monterey,10.0,260.0,36.44141,-121.34695
469,El Dorado Fire,2017,April,4,Fresno,750.0,256.0,36.530836,-120.206592
470,Tumey Fire,2017,April,4,Fresno,126.0,255.0,36.5355,-120.6585
471,Tower Fire,2017,April,4,San Bernardino,150.0,254.0,34.30104,-117.45646
472,Opera Fire,2017,April,4,Riverside,1350.0,254.0,34.00566,-117.30693
473,Jameson Fire,2017,April,4,Riverside,12.0,254.0,33.7866,-117.5048
474,Fay Fire,2017,May,5,Kern,19.0,253.0,35.71704,-118.30601
475,Olive Fire,2017,May,5,San Luis Obispo,130.0,252.0,35.78286,-120.22647
476,Shandon Fire,2017,May,5,San Luis Obispo,12.0,247.0,35.6879,-120.3317
477,Sonoma Fire,2017,May,5,Fresno,400.0,244.0,36.45491,-120.2445
478,Hub Fire,2017,May,5,Kern,31.0,242.0,35.60001,-118.4683
479,Wright Fire,2017,May,5,Merced,1733.0,242.0,36.96655,-120.89261
480,Nacimiento Fire,2017,May,5,Monterey,20.0,240.0,35.77082,-120.92482
481,Canyon Fire,2017,May,5,Riverside,17.0,240.0,33.88466,-116.99229
482,Feed Fire,2017,May,5,Kern,41.0,240.0,35.05076,-118.90004
483,Arrow Fire,2017,May,5,San Luis Obispo,225.0,239.0,35.21177,-119.87525
484,Bravo Fire,2017,May,5,Kern,288.0,239.0,35.41283,-118.84466
485,Pine Fire,2017,May,5,Monterey,18.0,238.0,36.1727,-120.86682
486,Lonoak Fire,2017,May,5,Monterey,17.0,237.0,36.2771,-120.94328
487,41 Fire,2017,May,5,Madera,150.0,237.0,36.90967,-119.79315
488,Camp Fire,2017,May,5,San Luis Obispo,225.0,236.0,35.34541,-120.76464
489,Elm Fire,2017,May,5,Fresno,10000.0,236.0,36.12089,-120.37116
490,City Fire,2017,May,5,Kings,20.0,236.0,35.983,-119.91508
491,Moraga Fire,2017,May,5,Riverside,14.0,236.0,33.97155,-117.44148
492,Manning Fire,2017,May,5,Fresno,70.0,235.0,36.60736,-120.5828
493,Taglio Fire,1969,December,12,Merced,12.0,17541.0,37.21812,-121.07761
494,Range Fire,2017,May,5,San Luis Obispo,0.0,235.0,35.85253,-120.80411
495,Deluz Fire,2017,May,5,San Diego,486.0,235.0,33.3906,-117.32348
496,Gate Fire,2017,May,5,San Diego,2056.0,234.0,32.65597,-116.80527
497,Rocky Fire,2017,May,5,San Luis Obispo,17.0,234.0,35.556667,-120.474
498,Ming Fire,2017,May,5,Kern,506.0,234.0,35.4605,-118.85896
499,Moreno Fire,2017,May,5,Riverside,10.0,231.0,33.94673,-117.17773
500,Wasioja Fire,2017,May,5,Santa Barbara,190.0,234.0,34.9465,-119.8036
501,Ribbonwood Fire,2017,May,5,San Diego,25.0,230.0,32.679,-116.29296
502,Bitterwater Fire,2017,May,5,San Benito,21.0,232.0,36.35578,-120.99552
503,Smiley Fire,2017,May,5,Riverside,35.0,233.0,33.96419,-117.20507
504,Range Fire,2017,May,5,San Diego,1000.0,229.0,33.34988,-117.39818
505,Lamb Fire,2017,May,5,Riverside,120.0,229.0,33.88287,-116.99651
506,Champagne Fire,2017,May,5,Kern,10.0,226.0,34.87128,-118.35296
507,Rusty Fire,2017,May,5,Fresno,16.0,226.0,36.96642,-119.58292
508,Serenas Fire,2017,May,5,Riverside,48.0,226.0,33.58577,-116.07429
509,Lombardi Fire,2017,May,5,Calaveras,15.0,226.0,38.19906,-120.83484
510,Panoche Fire,2017,May,5,Fresno,18.0,226.0,36.61332,-120.7109
511,Matz Fire,2017,May,5,San Bernardino,16.0,225.0,34.04412,-116.55326
512,Fountain Fire ,2017,May,5,Tulare,79.0,223.0,35.89423,-119.00334
513,Twenty Fire,2017,May,5,Yuba,10.0,225.0,39.23205,-121.376
514,Clay Fire,2017,June,6,Sacramento,68.0,222.0,38.33707,-121.11113
515,Fairview Fire,2017,June,6,Riverside,26.0,222.0,33.94788,-116.59719
516,Elk Fire,2017,June,6,Kern,16.0,221.0,35.188,-119.2877
517,Jones Fire,2017,June,6,Modoc,42.0,220.0,41.38247,-120.53443
518,Vernon Fire,2017,June,6,Riverside,27.0,220.0,33.82165,-116.96079
519,5 Fire,2017,June,6,Los Angeles,25.0,220.0,34.29931,-118.37539
520,Creek Fire ,2017,June,6,Kern,33.0,219.0,35.60633,-118.4642
521,Spring Fire ,2017,June,6,Tehama,78.0,219.0,40.38944,-122.13088
522,River Fire,2017,June,6,Lassen,67.0,219.0,40.03392,-120.1064
523,Shirleon Fire ,2017,June,6,Riverside,10.0,219.0,33.87107,-116.88097
524,Fish Fire,2017,June,6,Contra Costa,20.0,218.0,37.86549,-122.2102
525,Pine Fire,2017,June,6,Kern,10.0,218.0,35.564124,-118.796513
526,Wilbur Fire,2017,June,6,Butte,91.0,217.0,39.52499,-121.64897
527,Whitepine Fire,2017,June,6,Siskiyou,46.0,217.0,41.8721,-122.4571
528,Dinely Fire,2017,June,6,Tulare,339.0,216.0,36.45809,-118.87676
529,26 Fire,2017,June,6,Madera,157.0,216.0,37.12759,-120.0193
530,Bodfish Fire,2017,June,6,Kern,206.0,213.0,35.59804,-118.47939
531,Breckenridge Fire,2017,June,6,Kern,35.0,214.0,35.37351,-118.84134
532,Hog Fire,2017,June,6,Monterey,14.0,214.0,35.80375,-120.52508
533,Oakwood Fire,2017,June,6,Madera,1417.0,213.0,37.0825,-119.8011
534,Wild Fire,2017,June,6,Fresno,186.0,212.0,36.704679,-120.405077
535,Refuge Fire,2017,June,6,Napa,22.0,210.0,38.68347,-122.2654
536,Pleyto Fire,2017,June,6,Monterey,32.0,212.0,35.902149,-120.983684
537,Monterey Fire,2017,June,6,Fresno,450.0,212.0,36.616986,-120.369347
538,Tivy Fire,2017,June,6,Fresno,76.0,212.0,36.8005,-119.35901
539,Red Fire,2017,June,6,Tuolumne,38.0,212.0,37.85137,-120.45268
540,Valley Fire,2017,June,6,Riverside,33.0,210.0,33.584036,-116.972036
541,Douglas Fire,2017,June,6,San Diego,50.0,210.0,33.23281,-117.29509
542,King Fire,2017,June,6,Tulare,135.0,210.0,35.8556,-118.74542
543,Reed Fire,2017,June,6,Riverside,20.0,210.0,33.52584,-116.85226
544,Lucy Fire,2017,June,6,San Luis Obispo,150.0,209.0,35.6871,-120.3187
545,Westfall Fire,2017,June,6,Mariposa,63.0,208.0,37.36914,-120.0088
546,Canyon Fire,2017,June,6,Riverside,105.0,208.0,33.950382,-116.884446
547,Nuevo Fire,2017,June,6,Riverside,28.0,208.0,33.79925,-117.11659
548,Skyway Fire,2017,June,6,Butte,134.0,207.0,39.69717,-121.75417
549,Springs Fire,2017,June,6,Riverside,10.0,207.0,117.138741,33.939428
550,Shore Fire,2017,June,6,Monterey,32.0,207.0,35.90092,-120.93371
551,Lake Fire,2017,June,6,Los Angeles,850.0,206.0,34.55607,-118.60703
552,Bolla Fire,2017,June,6,Tehama,60.0,205.0,40.32063,-122.83208
553,Lambs Fire,2017,June,6,Riverside,10.0,205.0,33.90965,-116.9669
554,Smiley Fire,2017,June,6,Riverside,153.0,205.0,33.98639,-117.21314
555,Road Fire,2017,June,6,Madera,25.0,205.0,37.02081,-119.95136
556,Highway Fire,2017,June,6,Kern,1522.0,205.0,35.53456,-118.66733
557,Trellis Fire,2017,June,6,Riverside,26.0,205.0,33.71025,-117.31924
558,Bogus Fire,2017,June,6,Siskiyou,56.0,205.0,41.93006,-122.36545
559,Toll Fire,2017,June,6,Solano,39.0,201.0,38.07481,-122.23004
560,Holcomb Fire,2017,June,6,San Bernardino,1503.0,204.0,34.2976,-116.826
561,Evans Fire,2017,June,6,Sierra,168.0,204.0,39.71101,-120.02325
562,Orange Fire,2017,June,6,Stanislaus,65.0,202.0,37.82934,-120.68992
563,Quimby Fire,2017,June,6,Santa Clara,54.0,202.0,37.33454,-121.76323
564,Highway Fire,2017,June,6,Butte,21.0,201.0,39.364,-121.4143
565,Lone Fire,2017,June,6,Butte,111.0,201.0,39.38416,-121.5786
566,Creek Fire,2017,June,6,Fresno,357.0,200.0,36.27306,-120.65185
567,Paskenta Fire,2017,June,6,Tehama,42.0,199.0,40.10282,-122.27379
568,King Incident,2017,June,6,Tulare,0.0,200.0,36.51912,-119.50606
569,Placerita Fire,2017,June,6,Los Angeles,760.0,198.0,34.37443,-118.49343
570,Black Fire,2017,June,6,San Diego,36.0,198.0,33.1683,-116.77342
571,Manzanita Fire,2017,June,6,Riverside,6309.0,197.0,33.530045,-116.594422
572,King Fire,2017,June,6,Siskiyou,19.0,197.0,40.703775,-122.645079
573,Hill Fire,2017,June,6,San Luis Obispo,1626.0,197.0,35.4025,-120.4992
574,Latrobe Fire,2017,June,6,Sacramento,35.0,196.0,38.45822,-120.92162
575,Pine Fire,2017,June,6,Marin,38.0,196.0,37.9775,-122.65749
576,Sloane Fire,2017,June,6,San Diego,25.0,196.0,32.7789,-116.8516
577,Mart Fire,2017,June,6,San Bernardino,670.0,196.0,34.14575,-117.17813
578,Shore Fire,2017,June,6,Del Norte,28.0,197.0,41.93323,-124.19629
579,Ranch Fire,2017,June,6,Santa Clara,85.0,194.0,37.3344,-121.71752
580,Alvarado Fire,2017,June,6,Monterey,15.0,195.0,35.947,-120.87492
581,Battle Fire,2017,June,6,Modoc,562.0,195.0,41.85763,-121.29581
582,Ben Fire,2017,June,6,Mariposa,558.0,195.0,37.3762,-119.9646
583, Cristianitos Fire,2017,June,6,San Diego,0.0,195.0,33.43513,-117.58252
584,Tarina Fire ,2017,June,6,Kern,1200.0,193.0,35.38298,-118.80123
585,Lockwood Fire,2017,June,6,Monterey,42.0,194.0,35.96275,-121.08753
586,Topanga Fire,2017,June,6,Los Angeles,55.0,194.0,34.03941,-118.58624
587,Stokes Fire,2017,June,6,Los Angeles,41.0,194.0,34.10446,-118.70294
588,Oak Fire,2017,July,7,Shasta,128.0,192.0,40.69554,-122.0122
589,Brewer Fire,2017,July,7,Nevada,10.0,191.0,39.08382,-121.06656
590,Lisa Fire,2017,July,7,Riverside,11.0,191.0,33.913089,-117.096233
591,Desabla Fire,2017,July,7,Butte,14.0,191.0,39.8629,-121.6268
592,Spring Fire,2017,July,7,Mariposa,225.0,191.0,37.4591,-119.921
593,Derrick Fire,2017,July,7,Fresno,1562.0,191.0,36.269125,-120.620791
594,Timber Fire,2017,July,7,Riverside,30.0,190.0,33.96896,-117.25411
595,Canyon Fire,2017,July,7,Riverside,10.0,190.0,33.91806,-116.99321
596,Lago Fire,2017,July,7,Riverside,50.0,190.0,33.87739,-117.16215
597,Valley Fire,2017,July,7,San Benito,34.0,189.0,36.85596,-121.30983
598,Silver Fire,2017,July,7,San Bernardino,13.0,189.0,34.304722,-117.3125
599,Freedom Fire,2017,July,7,Fresno,57.0,189.0,36.81476,-119.51592
600,Jurupa Fire,2017,July,7,Riverside,35.0,189.0,33.99316,-117.48405
601,Lakeland Fire,2017,July,7,Butte,18.0,189.0,39.53944,-121.54722
602,Grade Fire,2017,July,7,Ventura,50.0,189.0,34.20599,-118.98603
603,Klamath Fire,2017,July,7,Siskiyou,0.0,189.0,41.86609,-122.73031
604,Eagle Fire,2017,July,7,Riverside,205.0,189.0,33.85323,-117.48195
605,Globe Fire,2017,July,7,Tulare,21.0,188.0,36.10858,-118.81979
606,Fay Fire,2017,July,7,Siskiyou,496.0,188.0,41.3975,-122.8428
607,Axel Fire,2017,July,7,El Dorado,74.0,185.0,38.7803,-120.97111
608,Lake Fire,2017,July,7,Stanislaus,62.0,185.0,37.64898,-120.4925
609,Auberry Fire,2017,July,7,Fresno,91.0,188.0,36.95104,-119.65621
610,Gold Fire,2017,July,7,Calaveras,22.0,188.0,38.20176,-120.67848
611,Winters Fire,2017,July,7,Yolo,1700.0,187.0,38.49521,-122.0251
612,Quail Fire,2017,July,7,Kern,1626.0,187.0,35.59904,-119.08312
613,Alamo Fire,2017,July,7,San Luis Obispo,28687.0,187.0,35.0179,-120.3223
614,Antelope Fire,2017,July,7,Lassen,0.0,187.0,40.6361,-120.9643
615,Hawk Fire,2017,July,7,Kern,2940.0,186.0,35.77896,-118.89627
616,Salmon-August Complex ,2017,June,6,Siskiyou,0.0,198.0,41.841,-123.474
617,Daulton Fire,2017,July,7,Madera,90.0,186.0,37.09773,-120.02027
618,Christmas Fire,2017,July,7,Riverside,33.0,186.0,33.763304,-117.314994
619,Wall Fire,2017,July,7,Butte,6033.0,186.0,39.45352,-121.41222
620,Bryant Fire,2017,July,7,San Bernardino,74.0,186.0,34.07612,-117.06765
621,Tower Fire,2017,July,7,San Luis Obispo,58.0,186.0,35.346,-120.62825
622,Banderilla Fire,2017,July,7,Mariposa,36.0,186.0,37.65963,-120.34802
623,Deer Complex,2017,July,7,Contra Costa,231.0,185.0,37.87808,-121.78677
624,North Fire,2017,July,7,Shasta,10.0,178.0,40.48972,-122.38619
625,Whittier Fire,2017,July,7,Santa Barbara,18430.0,185.0,34.55096,-119.9494
626,Dode Fire,2017,July,7,Modoc,410.0,180.0,41.72163,-121.30451
627,Orleans Complex,2017,July,7,Siskiyou,27276.0,167.0,41.59,-123.501
628,Stone Fire,2017,July,7,San Luis Obispo,340.0,184.0,35.42433,-120.47322
629,Willow Fire,2017,July,7,Contra Costa,370.0,185.0,38.02929,-122.25544
630,West Fire,2017,July,7,Yuba,50.0,185.0,39.06308,-121.303
631,Rosado Fire,2017,July,7,El Dorado,13.0,181.0,38.67474,-121.06088
632,Benson Fire,2017,July,7,Tehama,29.0,185.0,40.29118,-122.42606
633,Garza Fire,2017,July,7,Kings,48660.0,184.0,35.93273,-120.20014
634,Honcut Fire,2017,July,7,Butte,166.0,183.0,39.37192,-121.53865
635,Farad Fire,2017,July,7,Sierra,747.0,183.0,39.439722,-120.027222
636,Felipe Fire,2017,July,7,Santa Clara,70.0,183.0,37.25014,-121.68562
637,Rebie Fire,2017,July,7,Butte,10.0,181.0,39.50475,-121.33785
638,Mesa Fire,2017,July,7,Santa Barbara,50.0,176.0,34.72379,-120.13249
639,Bridge Fire,2017,July,7,San Bernardino,460.0,272.0,34.09773,-117.10567
640,Jennings Fire,2017,July,7,San Diego,400.0,182.0,32.84796,-116.85396
641,Long Valley Fire,2017,July,7,Lassen,83733.0,182.0,40.07045,-120.14013
642,Lariat Fire,2017,July,7,Santa Clara,101.0,182.0,37.39801,-121.8179
643,Quail Fire,2017,July,7,Calaveras,59.0,181.0,38.18303,-120.85322
644,Washington Fire,2017,July,7,Riverside,32.0,180.0,33.62613,-117.07975
645,Hidden Fire,2017,July,7,San Bernardino,46.0,181.0,34.149,-117.189
646,Spaletta Fire,2017,July,7,Marin,35.0,181.0,38.08055,-122.77846
647,Navajo Fire,2017,July,7,Riverside,10.0,180.0,33.77896,-117.24091
648,Reservation Fire,2017,July,7,Monterey,40.0,177.0,36.66684,-121.74826
649,Grade Fire,2017,July,7,Mendocino,900.0,177.0,39.30125,-123.28825
650,Detwiler Fire,2017,July,7,Mariposa,81826.0,177.0,37.61757,-120.21321
651,Range Fire,2017,July,7,Mendocino,20.0,176.0,39.13207,-123.10227
652,Park Fire,2017,July,7,Fresno,1649.0,176.0,35.95911,-120.55579
653,Sand Fire,2017,July,7,Colusa,70.0,176.0,39.01224,-122.20127
654,Maria Fire,2017,July,7,Calaveras,117.0,176.0,38.29113,-120.62177
655,Centerville Fire,2017,July,7,Modoc,15.0,176.0,41.45589,-120.56933
656,Murphy Fire,2017,July,7,Lake,40.0,176.0,38.86056,-122.62382
657,Fox Fire,2017,July,7,Tulare,59.0,176.0,36.18815,-118.78928
658,I-5 Fire,2017,August,8,Kings,2312.0,138.0,36.05187,-120.05404
659,Sway Fire,2017,August,8,Humboldt,19.0,161.0,40.39799,-123.57562
660,Hudson Fire,2017,July,7,Kern,1083.0,175.0,34.94373,-119.44751
661,Laverne Fire,2017,July,7,Shasta,180.0,175.0,40.47106,-122.43608
662,Ellis Fire,2017,July,7,Riverside,72.0,175.0,33.75526,-117.25075
663,Hogback Fire,2017,July,7,Tulare,58.0,175.0,36.64404,-118.99944
664,Creek Fire,2017,July,7,Glenn,0.0,174.0,39.75425,-122.17657
665,Roadrunner Fire,2017,July,7,Tulare,2289.0,163.0,36.0226,-118.94252
666,Clear Complex (merged into Eclipse Complex),2017,July,7,Siskiyou,0.0,168.0,41.702,-123.508
667,Twist Fire,2017,July,7,Tuolumne,124.0,163.0,37.90014,-120.36005
668,Gorman Fire,2017,July,7,Los Angeles,135.0,165.0,34.792882,-118.851943
669,Placentia Fire,2017,July,7,Riverside,63.0,165.0,33.81976,-117.18552
670,Willms Fire,2017,July,7,Stanislaus,19.0,175.0,37.81827,-120.65764
671,Humboldt Fire,2017,July,7,Butte,103.0,267.0,39.76243,-121.74121
672,Minerva Fire,2017,July,7,Plumas,4310.0,164.0,39.9034,-120.9761
673,Jacksonville Fire,2017,July,7,Tuolumne,675.0,164.0,37.905545,-120.408135
674,Zenon Fire,2017,July,7,San Luis Obispo,47.0,173.0,35.06472,-120.5634
675,Grizzly Fire,2017,July,7,Nevada,10.0,172.0,39.36902,-120.97586
676,Ranch Fire,2017,July,7,El Dorado,140.0,167.0,38.559707,-120.70013
677,Elephant Fire,2017,July,7,Tulare,416.0,173.0,36.22265,-119.06598
